result_name,B_init,delta_B_init,zeta_init,T1_init,sigma1_init,origin1_init,B,delta_B,zeta,T1,sigma1,origin1,chi2,redchi,func_evals,B_unc,delta_B_unc,zeta_unc,T1_unc,sigma1_unc,origin1_unc
result1,0.001,-0.1,-0.312,100,0.18,0.014,0.0005924902304318722,-0.016887668270786582,-0.5264089846178899,499.99992376874627,0.24601310174110907,0.014744825122511518,72.08532826446489,0.9741260576279039,222,9.884739696564274e-05,0.005202163532314052,0.18210151617572407,387.76595953380416,0.031005573257559066,0.016965674253419567
