result_name,B_init,delta_B_init,zeta_init,T1_init,sigma1_init,origin1_init,B,delta_B,zeta,T1,sigma1,origin1,chi2,redchi,func_evals,B_unc,delta_B_unc,zeta_unc,T1_unc,sigma1_unc,origin1_unc
result1,0.01,-0.1,-0.312,10,0.18,0.014,0.006472841647947598,-0.1675048880616632,-0.28726159981530075,30.11638127906999,0.20067747136090508,0.05693026251634259,14.6708562563675,0.5868342502547,203,0.0017409521378836195,0.03743632638326892,0.010753738628116268,7.8114197057028365,0.00442364966591481,0.004823079762102396
result2,0.005,-0.1,-0.312,90,0.18,0.014,0.0028317589829425474,-0.08115753740093234,-0.299247539688117,70.50377681002641,0.2082756233047071,0.06950312428872607,10.61434903071873,0.4245739612287492,103,0.00014334986944740662,0.005052377287877075,0.009592910566441225,5.006542820351459,0.0059078882888488225,0.003764111155040613
result3,0.0005,-0.1,-0.312,180,0.18,0.014,0.041430700248182475,-0.9069823152114179,0.9873748497660844,47.02787200026172,0.2966425395652079,0.3056636211290562,759.0083911142033,30.36033564456813,58,0.07427594454367309,0.10978056630676226,0.17999526196673368,96.87790575797733,0.12760190657107057,0.5979901747623931
