result_name,B_init,delta_B_init,zeta_init,T1_init,sigma1_init,origin1_init,B,delta_B,zeta,T1,sigma1,origin1,chi2,redchi,func_evals,B_unc,delta_B_unc,zeta_unc,T1_unc,sigma1_unc,origin1_unc
result1,0.001,-0.1,-0.312,100,0.18,0.014,0.0006922815058078408,-0.007139111051799096,-0.4070549288081703,370.56018121966054,0.22496806528666885,-0.023563541957055567,12.504107208536741,0.39075335026677316,229,6.669858325299029e-05,0.0020138270588412168,0.05597840694138815,107.30761437996759,0.020867913530645668,0.006793609394684046
result2,0.002,-0.1,-0.312,90,0.18,0.014,0.004619141675671646,-0.07592516288238349,-0.32421408942274166,42.62429391822035,0.18061320680729065,-0.03374453415660805,51.851066033296995,1.620345813540531,193,0.001232759019305747,0.0038663379874649927,0.026037162369202244,11.394197422463723,0.010920856740269151,0.010426078455592937
result3,0.0005,-0.1,-0.312,180,0.18,0.014,0.049989535648068274,-0.10318541255138525,0.587493184897268,7.547985405092823,0.2999622443619887,-0.08777324209619719,730.5020791758947,22.82818997424671,3171,0.006020072493857402,0.0075813116076004815,0.2623727382453639,4.37564372623712,0.06367274735992147,0.03981482863585263
result4,0.005,-0.1,-0.312,60,0.18,0.014,0.005960166121171185,-0.08785296227856598,-0.31609410084518685,33.28682914887029,0.17802891562804946,-0.03759006539162313,52.50090889776536,1.6406534030551676,275,0.001432008687739585,0.0023578417044048837,0.025047251216565192,8.245297220538196,0.011307093130178938,0.010094072446205906
result5,0.009,-0.1,-0.312,40,0.18,0.014,0.0069568742894859405,-0.10140024342210063,-0.3153324999677517,28.53779026495526,0.17823169822595603,-0.03921496528531887,53.54255184299634,1.6732047450936356,141,0.0013975817547452684,0.0017775647824236761,0.027409059182193548,5.704993384938235,0.011603404426288275,0.009606120641672709
